金额,商品,支付时间,地点,商品大类,商品二级类
4.0,145ml旺仔牛奶盒装,2017/10/24 00:27,E,饮料,乳制品
4.0,新麦潮天然酵母面包（牛奶风味）,2017/10/24 01:39,E,非饮料,饼干糕点
4.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/10/24 02:57,E,饮料,果蔬饮料
3.0,统一冰红茶,2017/10/24 03:05,E,饮料,茶饮料
3.0,雪碧最新款,2017/10/24 03:55,E,饮料,碳酸饮料
3.0,统一绿茶,2017/10/24 05:07,E,饮料,茶饮料
4.0,85g新麦潮北海道吐司,2017/10/24 11:24,E,非饮料,饼干糕点
4.0,55g奥利奥原味芝士饼干,2017/10/24 12:02,E,非饮料,饼干糕点
4.0,80g盼盼手撕面包,2017/10/24 12:09,E,非饮料,饼干糕点
2.5,怡宝纯净水,2017/10/24 12:27,E,饮料,水
1.5,鸭翅,2017/10/24 12:41,E,非饮料,肉干/豆制品/蛋
4.0,500ml统一阿萨姆奶茶,2017/10/24 13:13,E,饮料,茶饮料
4.0,阿萨姆奶茶,2017/10/24 13:22,E,饮料,茶饮料
4.0,85g新麦潮北海道吐司,2017/10/24 13:28,E,非饮料,饼干糕点
1.5,小鱼仔,2017/10/24 15:15,E,非饮料,海味零食
4.5,脉动,2017/10/24 15:33,E,饮料,功能饮料
4.5,营养快线,2017/10/24 16:04,E,饮料,乳制品
5.0,脉动,2017/10/24 16:05,E,饮料,功能饮料
3.0,统一冰红茶,2017/10/24 16:07,E,饮料,茶饮料
1.5,香豆干,2017/10/24 16:08,E,非饮料,肉干/豆制品/蛋
4.0,500ml统一阿萨姆奶茶,2017/10/24 16:16,E,饮料,茶饮料
3.0,熊字饼,2017/10/24 16:23,E,非饮料,饼干糕点
4.0,85g新麦潮北海道吐司,2017/10/24 16:35,E,非饮料,饼干糕点
5.0,阿萨姆奶茶,2017/10/24 16:35,E,饮料,茶饮料
3.5,王老吉（罐）,2017/10/24 16:37,E,饮料,茶饮料
5.0,500ml统一阿萨姆奶茶,2017/10/24 16:41,E,饮料,茶饮料
5.0,脉动,2017/10/24 16:41,E,饮料,功能饮料
1.5,鸭翅,2017/10/24 16:45,E,非饮料,肉干/豆制品/蛋
1.5,香豆干,2017/10/24 16:47,E,非饮料,肉干/豆制品/蛋
1.5,香豆干,2017/10/24 16:49,E,非饮料,肉干/豆制品/蛋
4.0,85g新麦潮北海道吐司,2017/10/24 17:06,E,非饮料,饼干糕点
2.0,小鱼仔,2017/10/24 17:15,E,非饮料,海味零食
3.5,果粒橙,2017/10/24 17:16,E,饮料,果蔬饮料
4.0,145ml旺仔牛奶盒装,2017/10/24 17:32,E,饮料,乳制品
3.5,王老吉（罐）,2017/10/24 17:45,E,饮料,茶饮料
4.0,85g新麦潮北海道吐司,2017/10/24 17:50,E,非饮料,饼干糕点
6.5,91g徐福记凤梨酥,2017/10/24 17:53,E,非饮料,饼干糕点
5.0,王老吉（500ml）,2017/10/24 17:53,E,饮料,茶饮料
2.0,鸭翅,2017/10/24 17:54,E,非饮料,肉干/豆制品/蛋
2.5,雪碧330ml,2017/10/24 17:55,E,饮料,碳酸饮料
2.0,鸭翅,2017/10/24 17:56,E,非饮料,肉干/豆制品/蛋
5.0,王老吉（500ml）,2017/10/24 18:00,E,饮料,茶饮料
4.0,营养快线,2017/10/24 18:19,E,饮料,乳制品
4.0,脉动,2017/10/24 18:22,E,饮料,功能饮料
4.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/10/24 18:24,E,饮料,果蔬饮料
1.6,韩国海牌海苔,2017/10/24 18:26,E,非饮料,海味零食
5.0,王老吉（500ml）,2017/10/24 18:27,E,饮料,茶饮料
1.5,卫龙亲嘴烧红烧牛肉味,2017/10/24 18:27,E,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘原味酸奶,2017/10/24 18:45,E,饮料,乳制品
5.0,脉动,2017/10/24 18:48,E,饮料,功能饮料
3.0,怡宝纯净水,2017/10/24 18:49,E,饮料,水
3.0,250ml维他原味豆奶,2017/10/24 19:04,E,饮料,植物蛋白
3.0,伊利纯牛奶,2017/10/24 19:04,E,饮料,乳制品
6.5,430g泰奇八宝粥,2017/10/24 19:05,E,非饮料,方便速食
5.0,脉动,2017/10/24 19:05,E,饮料,功能饮料
3.0,雪碧最新款,2017/10/24 19:06,E,饮料,碳酸饮料
3.5,统一冰红茶,2017/10/24 19:25,E,饮料,茶饮料
4.0,可口可乐（500ml）,2017/10/24 19:37,E,饮料,碳酸饮料
0.8,20g马来西亚风味咪咪蟹味粒0219,2017/10/24 19:39,E,非饮料,膨化食品
3.5,芬达330ml,2017/10/24 19:41,E,饮料,碳酸饮料
4.0,450ml美汁源果粒橙,2017/10/24 19:47,E,饮料,果蔬饮料
2.5,250ml统一麦香奶茶,2017/10/24 20:02,E,饮料,茶饮料
4.0,阿萨姆奶茶,2017/10/24 20:14,E,饮料,茶饮料
4.0,250ml燕塘甜牛奶,2017/10/24 20:18,E,饮料,乳制品
2.5,13g无穷烤鸡小腿蜂蜜味,2017/10/24 20:32,E,非饮料,肉干/豆制品/蛋
2.5,怡宝纯净水,2017/10/24 20:33,E,饮料,水
3.5,果粒橙,2017/10/24 20:34,E,饮料,果蔬饮料
1.5,卫龙亲嘴烧麦辣鸡汁味,2017/10/24 20:39,E,非饮料,肉干/豆制品/蛋
3.0,250ml维他原味豆奶,2017/10/24 20:48,E,饮料,植物蛋白
5.0,500ml统一阿萨姆奶茶,2017/10/24 20:48,E,饮料,茶饮料
2.0,85g新麦潮手撕面包（提子味）,2017/10/24 20:55,E,非饮料,饼干糕点
4.0,脉动,2017/10/24 20:58,E,饮料,功能饮料
3.5,东鹏特饮,2017/10/24 20:59,E,饮料,功能饮料
6.0,红牛,2017/10/24 21:02,E,饮料,功能饮料
4.0,55g奥利奥原味芝士饼干,2017/10/24 21:11,E,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/10/24 21:15,E,饮料,茶饮料
4.0,阿萨姆奶茶,2017/10/24 21:18,E,饮料,茶饮料
6.0,红牛,2017/10/24 21:44,E,饮料,功能饮料
4.0,145ml旺仔牛奶盒装,2017/10/24 21:55,E,饮料,乳制品
4.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/10/24 22:14,E,饮料,果蔬饮料
6.5,250ml红牛,2017/10/24 22:26,E,饮料,功能饮料
3.0,美年达（罐）,2017/10/24 22:30,E,饮料,碳酸饮料
4.0,盼盼手撕面包,2017/10/24 22:51,E,非饮料,饼干糕点
6.0,86g合味道海鲜风味,2017/10/24 23:02,E,非饮料,方便速食
3.0,统一绿茶,2017/10/24 23:02,E,饮料,茶饮料
4.0,150g健能酸奶原味,2017/10/24 23:15,E,饮料,乳制品
6.0,红牛,2017/10/24 23:30,E,饮料,功能饮料
1.0,迷你纸巾,2017/10/24 23:39,E,非饮料,纸巾
3.5,东鹏特饮,2017/10/24 23:47,E,饮料,功能饮料
3.0,250ml维他柠檬茶,2017/10/25 00:04,E,饮料,茶饮料
5.0,500ml农夫果园 (芒果+菠萝+番石榴),2017/10/25 00:04,E,饮料,果蔬饮料
6.0,红牛,2017/10/25 00:04,E,饮料,功能饮料
3.0,250ml维他奶低糖原味,2017/10/25 00:07,E,饮料,植物蛋白
4.0,营养快线,2017/10/25 00:07,E,饮料,乳制品
3.0,卫龙大面筋,2017/10/25 00:12,E,非饮料,肉干/豆制品/蛋
4.0,盼盼手撕面包,2017/10/25 00:23,E,非饮料,饼干糕点
1.0,迷你纸巾,2017/10/25 01:29,E,非饮料,纸巾
3.0,可口可乐330ml,2017/10/25 03:39,E,饮料,碳酸饮料
4.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/25 05:17,E,非饮料,饼干糕点
4.0,500ml统一阿萨姆奶茶,2017/10/25 05:18,E,饮料,茶饮料
4.0,220g宝丰龙龟苓膏,2017/10/25 07:49,E,非饮料,果冻/龟苓膏
3.5,果粒橙,2017/10/25 07:54,E,饮料,果蔬饮料
2.0,怡宝纯净水,2017/10/25 08:13,E,饮料,水
4.0,150g健能酸奶原味,2017/10/25 08:33,E,饮料,乳制品
4.0,日式鱼果,2017/10/25 09:36,E,非饮料,膨化食品
4.0,450ml美汁源果粒橙,2017/10/25 09:41,E,饮料,果蔬饮料
4.0,450ml美汁源果粒橙,2017/10/25 09:58,E,饮料,果蔬饮料
3.5,王老吉（罐）,2017/10/25 10:01,E,饮料,茶饮料
3.5,东鹏特饮,2017/10/25 10:03,E,饮料,功能饮料
4.0,500ml统一阿萨姆奶茶,2017/10/25 10:10,E,饮料,茶饮料
3.5,东鹏特饮,2017/10/25 10:20,E,饮料,功能饮料
4.0,营养快线,2017/10/25 12:06,E,饮料,乳制品
6.0,红牛,2017/10/25 12:13,E,饮料,功能饮料
4.0,85g新麦潮北海道吐司,2017/10/25 12:22,E,非饮料,饼干糕点
4.0,新麦潮天然酵母面包（牛奶风味）,2017/10/25 12:29,E,非饮料,饼干糕点
2.0,145ml旺仔牛奶盒装,2017/10/25 12:40,E,饮料,乳制品
4.0,银鹭八宝粥,2017/10/25 13:10,E,饮料,方便速食
4.5,250ml燕塘原味酸奶,2017/10/25 13:42,E,饮料,乳制品
0.8,咪咪虾条马来西亚风味,2017/10/25 14:51,E,非饮料,膨化食品
4.0,王老吉（500ml）,2017/10/25 15:04,E,饮料,茶饮料
4.5,加多宝,2017/10/25 15:10,E,饮料,茶饮料
4.5,500ml农夫果园 (芒果+菠萝+番石榴),2017/10/25 15:11,E,饮料,果蔬饮料
4.0,脉动,2017/10/25 15:21,E,饮料,功能饮料
4.5,250ml燕塘红枣牛奶,2017/10/25 15:26,E,饮料,乳制品
3.0,可口可乐最新款,2017/10/25 15:28,E,饮料,碳酸饮料
4.5,250ml燕塘原味酸奶,2017/10/25 15:55,E,饮料,乳制品
4.0,统一冰红茶,2017/10/25 16:23,E,饮料,茶饮料
3.0,12g劲仔小鱼麻辣味,2017/10/25 16:26,E,非饮料,肉干/豆制品/蛋
3.0,果粒橙,2017/10/25 17:16,E,饮料,果蔬饮料
3.0,伊利优酸乳,2017/10/25 17:20,E,饮料,乳制品
4.0,阿萨姆奶茶,2017/10/25 17:43,E,饮料,茶饮料
4.5,阿萨姆奶茶,2017/10/25 17:45,E,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/10/25 18:04,E,饮料,乳制品
4.5,250ml燕塘红枣牛奶,2017/10/25 18:18,E,饮料,乳制品
1.5,香脆肠,2017/10/25 18:24,E,非饮料,肉干/豆制品/蛋
3.0,伊利纯牛奶,2017/10/25 19:36,E,饮料,乳制品
2.5,怡宝纯净水,2017/10/25 19:48,E,饮料,水
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/25 19:51,E,非饮料,饼干糕点
3.5,统一绿茶,2017/10/25 19:56,E,饮料,茶饮料
2.0,鸭翅,2017/10/25 20:00,E,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/10/25 20:12,E,饮料,功能饮料
4.5,80g香飘飘椰果奶茶麦香味,2017/10/25 20:15,E,饮料,茶饮料
4.5,50g上好佳田园薯片番茄味,2017/10/25 20:16,E,非饮料,膨化食品
2.0,怡宝纯净水,2017/10/25 20:25,E,饮料,水
1.5,鸭翅,2017/10/25 20:36,E,非饮料,肉干/豆制品/蛋
4.5,52g旺旺仙贝,2017/10/25 20:37,E,非饮料,膨化食品
3.5,东鹏特饮,2017/10/25 20:49,E,饮料,功能饮料
3.0,统一冰红茶,2017/10/25 20:51,E,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/25 21:14,E,非饮料,肉干/豆制品/蛋
3.0,卫龙大面筋,2017/10/25 21:16,E,非饮料,肉干/豆制品/蛋
3.0,雪碧最新款,2017/10/25 21:18,E,饮料,碳酸饮料
4.5,脉动,2017/10/25 21:23,E,饮料,功能饮料
1.5,鸭翅,2017/10/25 21:26,E,非饮料,肉干/豆制品/蛋
4.5,40g乐事薯片黄瓜味,2017/10/25 21:55,E,非饮料,膨化食品
4.5,250ml燕塘甜牛奶,2017/10/25 22:11,E,饮料,乳制品
6.0,红牛,2017/10/25 23:06,E,饮料,功能饮料
4.0,阿萨姆奶茶,2017/10/26 00:40,E,饮料,茶饮料
3.0,雪碧最新款,2017/10/26 00:41,E,饮料,碳酸饮料
3.0,卫龙大面筋,2017/10/26 00:42,E,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘原味酸奶,2017/10/26 00:44,E,饮料,乳制品
4.5,52g旺旺仙贝,2017/10/26 00:46,E,非饮料,膨化食品
4.5,55g奥利奥原味芝士饼干,2017/10/26 03:14,E,非饮料,饼干糕点
3.5,王老吉（罐）,2017/10/26 03:29,E,饮料,茶饮料
1.0,迷你纸巾,2017/10/26 04:37,E,非饮料,纸巾
4.0,阿萨姆奶茶,2017/10/26 07:04,E,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/10/26 07:09,E,饮料,乳制品
4.5,250ml燕塘甜牛奶,2017/10/26 07:21,E,饮料,乳制品
4.5,250ml燕塘甜牛奶,2017/10/26 07:31,E,饮料,乳制品
4.0,银鹭八宝粥,2017/10/26 07:39,E,饮料,方便速食
4.5,250ml燕塘红枣牛奶,2017/10/26 07:41,E,饮料,乳制品
6.5,117gUFO炒面铁板色拉鱿鱼风味,2017/10/26 07:42,E,非饮料,方便速食
2.5,可口可乐330ml,2017/10/26 07:42,E,饮料,碳酸饮料
4.5,500ml加多宝,2017/10/26 07:44,E,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/10/26 07:46,E,饮料,乳制品
4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/10/26 08:25,E,非饮料,膨化食品
3.5,东鹏特饮,2017/10/26 08:46,E,饮料,功能饮料
4.5,250ml燕塘甜牛奶,2017/10/26 09:36,E,饮料,乳制品
4.5,250ml燕塘原味酸奶,2017/10/26 09:43,E,饮料,乳制品
15.0,口味王槟榔（红）,2017/10/26 09:44,E,非饮料,蜜饯/果干
4.5,250ml燕塘甜牛奶,2017/10/26 11:54,E,饮料,乳制品
3.5,冰糖雪梨,2017/10/26 11:58,E,饮料,果蔬饮料
4.5,250ml燕塘红枣牛奶,2017/10/26 11:59,E,饮料,乳制品
4.5,500ml加多宝,2017/10/26 12:06,E,饮料,茶饮料
4.0,营养快线,2017/10/26 12:07,E,饮料,乳制品
4.0,银鹭八宝粥,2017/10/26 12:11,E,饮料,方便速食
2.5,伊利优酸乳,2017/10/26 12:15,E,饮料,乳制品
4.5,250ml燕塘甜牛奶,2017/10/26 12:28,E,饮料,乳制品
4.5,250ml燕塘原味酸奶,2017/10/26 12:36,E,饮料,乳制品
4.5,50g双层百力滋特浓番茄味,2017/10/26 12:38,E,非饮料,饼干糕点
4.5,52g旺旺仙贝,2017/10/26 12:45,E,非饮料,膨化食品
5.0,王老吉（500ml）,2017/10/26 13:35,E,饮料,茶饮料
6.0,红牛,2017/10/26 13:36,E,饮料,功能饮料
3.0,怡宝纯净水,2017/10/26 13:47,E,饮料,水
4.0,阿萨姆奶茶,2017/10/26 14:19,E,饮料,茶饮料
4.5,65g卫龙亲嘴豆皮,2017/10/26 14:30,E,非饮料,肉干/豆制品/蛋
4.5,78g卫龙亲嘴语辣条,2017/10/26 14:44,E,非饮料,肉干/豆制品/蛋
4.0,营养快线,2017/10/26 14:46,E,饮料,乳制品
4.0,营养快线,2017/10/26 14:54,E,饮料,乳制品
3.5,东鹏特饮,2017/10/26 14:55,E,饮料,功能饮料
4.0,王老吉（500ml）,2017/10/26 14:58,E,饮料,茶饮料
4.0,好吃点,2017/10/26 15:02,E,非饮料,饼干糕点
6.0,红牛,2017/10/26 15:14,E,饮料,功能饮料
2.0,双汇玉米热狗肠,2017/10/26 15:14,E,非饮料,肉干/豆制品/蛋
4.5,燕塘甜牛奶,2017/10/26 15:49,E,饮料,乳制品
4.5,52g旺旺仙贝,2017/10/26 15:58,E,非饮料,膨化食品
2.0,鸭翅,2017/10/26 16:34,E,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/10/26 16:59,E,饮料,功能饮料
3.0,怡宝纯净水,2017/10/26 17:00,E,饮料,水
2.0,鸭翅,2017/10/26 17:04,E,非饮料,肉干/豆制品/蛋
4.5,68g好丽友巧克力派2枚,2017/10/26 17:11,E,非饮料,饼干糕点
3.5,东鹏特饮,2017/10/26 17:16,E,饮料,功能饮料
4.5,250ml燕塘甜牛奶,2017/10/26 17:17,E,饮料,乳制品
2.5,芬达330ml,2017/10/26 17:22,E,饮料,碳酸饮料
5.0,王老吉（500ml）,2017/10/26 17:22,E,饮料,茶饮料
4.5,78g卫龙亲嘴语辣条,2017/10/26 17:32,E,非饮料,肉干/豆制品/蛋
4.5,40g呀土豆薯片滋香烤鸡味,2017/10/26 17:46,E,非饮料,膨化食品
3.5,东鹏特饮,2017/10/26 17:53,E,饮料,功能饮料
3.0,维他柠檬茶,2017/10/26 17:56,E,饮料,茶饮料
2.0,鸭翅,2017/10/26 17:59,E,非饮料,肉干/豆制品/蛋
1.5,鸭翅,2017/10/26 18:10,E,非饮料,肉干/豆制品/蛋
3.0,怡宝纯净水,2017/10/26 18:18,E,饮料,水
4.0,果粒橙,2017/10/26 18:30,E,饮料,果蔬饮料
3.0,雪碧330ml,2017/10/26 18:31,E,饮料,碳酸饮料
3.0,怡宝纯净水,2017/10/26 18:47,E,饮料,水
4.5,50g上好佳田园薯片番茄味,2017/10/26 18:54,E,非饮料,膨化食品
3.0,卫龙大面筋,2017/10/26 19:05,E,非饮料,肉干/豆制品/蛋
3.0,伊利优酸乳,2017/10/26 19:40,E,饮料,乳制品
5.0,营养快线,2017/10/26 19:43,E,饮料,乳制品
4.0,好吃点,2017/10/26 19:44,E,非饮料,饼干糕点
4.0,雪碧（500ml）,2017/10/26 19:45,E,饮料,碳酸饮料
5.0,营养快线,2017/10/26 19:46,E,饮料,乳制品
5.0,营养快线,2017/10/26 19:49,E,饮料,乳制品
1.5,鸭翅,2017/10/26 20:19,E,非饮料,肉干/豆制品/蛋
3.0,怡宝纯净水,2017/10/26 20:21,E,饮料,水
4.5,52g旺旺仙贝,2017/10/26 20:29,E,非饮料,膨化食品
3.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/26 20:32,E,非饮料,饼干糕点
0.8,咪咪虾条马来西亚风味,2017/10/26 20:32,E,非饮料,膨化食品
4.0,营养快线,2017/10/26 20:32,E,饮料,乳制品
3.0,250ml维他原味豆奶,2017/10/26 20:33,E,饮料,植物蛋白
5.0,营养快线,2017/10/26 20:40,E,饮料,乳制品
6.0,13g无穷烤鸡小腿蜂蜜味,2017/10/26 20:41,E,非饮料,肉干/豆制品/蛋
3.0,怡宝纯净水,2017/10/26 20:56,E,饮料,水
4.5,78g卫龙亲嘴语辣条,2017/10/26 21:01,E,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/10/26 21:05,E,饮料,乳制品
3.0,怡宝纯净水,2017/10/26 21:07,E,饮料,水
5.0,营养快线,2017/10/26 21:08,E,饮料,乳制品
3.5,统一冰红茶,2017/10/26 21:12,E,饮料,茶饮料
5.0,王老吉（500ml）,2017/10/26 21:20,E,饮料,茶饮料
5.0,营养快线,2017/10/26 21:21,E,饮料,乳制品
3.5,东鹏特饮,2017/10/26 21:32,E,饮料,功能饮料
5.5,480ml小茗同学冷泡青柠红茶,2017/10/26 21:33,E,饮料,茶饮料
6.0,86g合味道海鲜风味,2017/10/26 21:33,E,非饮料,方便速食
3.0,伊利纯牛奶,2017/10/26 21:33,E,饮料,乳制品
3.0,怡宝纯净水,2017/10/26 21:38,E,饮料,水
1.5,12g劲仔小鱼（香辣味）,2017/10/26 21:39,E,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/10/26 22:06,E,饮料,功能饮料
4.0,脉动,2017/10/26 22:08,E,饮料,功能饮料
3.0,怡宝纯净水,2017/10/26 22:27,E,饮料,水
3.0,怡宝纯净水,2017/10/26 22:29,E,饮料,水
4.5,250ml燕塘红枣牛奶,2017/10/26 22:42,E,饮料,乳制品
0.8,20g咪咪虾条马来西亚风味,2017/10/26 22:43,E,非饮料,膨化食品
3.0,统一冰红茶,2017/10/26 22:43,E,饮料,茶饮料
4.0,王老吉（500ml）,2017/10/26 22:44,E,饮料,茶饮料
1.5,鸭翅,2017/10/26 23:01,E,非饮料,肉干/豆制品/蛋
4.5,燕塘红枣牛奶,2017/10/26 23:27,E,饮料,乳制品
4.5,250ml燕塘甜牛奶,2017/10/26 23:35,E,饮料,乳制品
3.0,雪碧330ml,2017/10/26 23:53,E,饮料,碳酸饮料
4.5,250ml燕塘甜牛奶,2017/10/27 00:47,E,饮料,乳制品
2.0,小鱼仔,2017/10/27 00:50,E,非饮料,海味零食
4.5,180ml雀巢咖啡罐装,2017/10/27 01:03,E,饮料,咖啡
4.5,250ml燕塘原味酸奶,2017/10/27 03:33,E,饮料,乳制品
3.0,伊利纯牛奶,2017/10/27 03:39,E,饮料,乳制品
3.5,统一绿茶,2017/10/27 03:55,E,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/10/27 04:35,E,饮料,乳制品
4.5,营养快线,2017/10/27 04:54,E,饮料,乳制品
3.5,熊字饼,2017/10/27 04:55,E,非饮料,饼干糕点
4.5,40g呀土豆薯片滋香烤鸡味,2017/10/27 05:05,E,非饮料,膨化食品
4.5,78g卫龙亲嘴语辣条,2017/10/27 05:08,E,非饮料,肉干/豆制品/蛋
3.5,熊字饼,2017/10/27 07:18,E,非饮料,饼干糕点
4.5,40g乐事薯片黄瓜味,2017/10/27 07:44,E,非饮料,膨化食品
4.5,250ml燕塘甜牛奶,2017/10/27 07:45,E,饮料,乳制品
3.0,250ml维他奶低糖原味,2017/10/27 07:51,E,饮料,植物蛋白
3.5,熊字饼,2017/10/27 07:51,E,非饮料,饼干糕点
3.5,熊字饼,2017/10/27 07:52,E,非饮料,饼干糕点
3.5,统一绿茶,2017/10/27 07:53,E,饮料,茶饮料
3.5,王老吉（罐）,2017/10/27 08:09,E,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/10/27 08:20,E,饮料,植物蛋白
3.0,茉莉蜜茶,2017/10/27 08:20,E,饮料,茶饮料
4.5,12g劲仔小鱼麻辣味,2017/10/27 08:21,E,非饮料,肉干/豆制品/蛋
4.5,55g奥利奥原味夹心饼干,2017/10/27 08:56,E,非饮料,饼干糕点
3.0,250ml维他柠檬茶,2017/10/27 09:01,E,饮料,茶饮料
1.3,手撕素肉排,2017/10/27 09:24,E,非饮料,肉干/豆制品/蛋
4.5,燕塘红枣牛奶,2017/10/27 09:30,E,饮料,乳制品
4.5,40g乐事美国经典原味,2017/10/27 09:37,E,非饮料,膨化食品
3.0,雪碧330ml,2017/10/27 10:00,E,饮料,碳酸饮料
4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/10/27 10:03,E,非饮料,膨化食品
4.5,燕塘原味酸奶,2017/10/27 10:12,E,饮料,乳制品
4.0,王老吉（500ml）,2017/10/27 10:21,E,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/10/27 11:31,E,饮料,乳制品
4.5,燕塘原味酸奶,2017/10/27 11:32,E,饮料,乳制品
3.5,统一冰红茶,2017/10/27 11:57,E,饮料,茶饮料
3.0,统一冰红茶,2017/10/27 12:00,E,饮料,茶饮料
15.0,口味王槟榔（红）,2017/10/27 12:08,E,非饮料,蜜饯/果干
4.5,40g乐事薯片墨西哥鸡汁番茄味,2017/10/27 12:15,E,非饮料,膨化食品
4.5,250ml燕塘原味酸奶,2017/10/27 12:16,E,饮料,乳制品
4.5,燕塘甜牛奶,2017/10/27 12:17,E,饮料,乳制品
3.5,统一绿茶,2017/10/27 12:24,E,饮料,茶饮料
3.5,可口可乐（500ml）,2017/10/27 12:26,E,饮料,碳酸饮料
5.5,268ml雀巢咖啡丝滑拿铁,2017/10/27 13:04,E,饮料,咖啡
3.5,王老吉（罐）,2017/10/27 13:04,E,饮料,茶饮料
4.5,250ml燕塘甜牛奶,2017/10/27 13:26,E,饮料,乳制品
3.5,东鹏特饮,2017/10/27 13:31,E,饮料,功能饮料
1.0,香豆干,2017/10/27 14:04,E,非饮料,肉干/豆制品/蛋
4.5,40g乐事薯片黄瓜味,2017/10/27 14:19,E,非饮料,膨化食品
1.0,香豆干,2017/10/27 14:23,E,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/10/27 14:28,E,饮料,乳制品
4.5,52g旺旺仙贝,2017/10/27 14:29,E,非饮料,膨化食品
4.5,78g卫龙亲嘴语辣条,2017/10/27 14:34,E,非饮料,肉干/豆制品/蛋
4.5,加多宝,2017/10/27 14:35,E,饮料,茶饮料
4.5,68g好丽友巧克力派2枚,2017/10/27 14:43,E,非饮料,饼干糕点
3.5,东鹏特饮,2017/10/27 14:50,E,饮料,功能饮料
4.0,营养快线,2017/10/27 14:52,E,饮料,乳制品
2.0,怡宝纯净水,2017/10/27 15:09,E,饮料,水
3.0,可口可乐330ml,2017/10/27 15:20,E,饮料,碳酸饮料
4.5,250ml燕塘甜牛奶,2017/10/27 15:37,E,饮料,乳制品
10.0,口味王槟榔（绿）,2017/10/27 15:42,E,非饮料,蜜饯/果干
4.5,50g上好佳田园薯片番茄味,2017/10/27 15:43,E,非饮料,膨化食品
4.0,阿萨姆奶茶,2017/10/27 16:05,E,饮料,茶饮料
1.0,10g卫龙亲嘴烧香辣味,2017/10/27 16:10,E,非饮料,肉干/豆制品/蛋
25.0,芙蓉王,2017/10/27 16:18,E,非饮料,香烟
2.0,鸭翅,2017/10/27 16:24,E,非饮料,肉干/豆制品/蛋
2.0,双汇玉米热狗肠,2017/10/27 16:27,E,非饮料,肉干/豆制品/蛋
3.0,伊利纯牛奶,2017/10/27 16:27,E,饮料,乳制品
4.5,52g旺旺仙贝,2017/10/27 16:39,E,非饮料,膨化食品
3.0,怡宝纯净水,2017/10/27 16:43,E,饮料,水
3.5,王老吉（罐）,2017/10/27 16:53,E,饮料,茶饮料
3.5,85g新麦潮手撕面包（提子味）,2017/10/27 16:55,E,非饮料,饼干糕点
4.0,营养快线,2017/10/27 16:59,E,饮料,乳制品
4.5,40g乐事薯片黄瓜味,2017/10/27 17:03,E,非饮料,膨化食品
2.0,怡宝纯净水,2017/10/27 17:08,E,饮料,水
3.0,统一冰红茶,2017/10/27 17:16,E,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/27 17:34,E,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/10/27 17:38,E,饮料,乳制品
4.5,55g奥利奥原味芝士饼干,2017/10/27 17:50,E,非饮料,饼干糕点
4.5,250ml燕塘红枣牛奶,2017/10/27 17:51,E,饮料,乳制品
4.5,40g乐事美国经典原味,2017/10/27 17:53,E,非饮料,膨化食品
3.0,怡宝纯净水,2017/10/27 17:56,E,饮料,水
10.0,口味王槟榔（绿）,2017/10/27 17:58,E,非饮料,蜜饯/果干
2.0,鸭翅,2017/10/27 18:00,E,非饮料,肉干/豆制品/蛋
4.0,银鹭八宝粥,2017/10/27 18:14,E,饮料,方便速食
4.5,燕塘原味酸奶,2017/10/27 18:20,E,饮料,乳制品
3.5,东鹏特饮,2017/10/27 18:21,E,饮料,功能饮料
3.0,果粒橙,2017/10/27 18:26,E,饮料,果蔬饮料
2.0,怡宝纯净水,2017/10/27 18:27,E,饮料,水
3.0,维他奶,2017/10/27 18:33,E,饮料,植物蛋白
2.5,伊利优酸乳,2017/10/27 18:43,E,饮料,乳制品
10.0,口味王槟榔（绿）,2017/10/27 19:07,E,非饮料,蜜饯/果干
4.5,250ml燕塘原味酸奶,2017/10/27 19:08,E,饮料,乳制品
3.0,怡宝纯净水,2017/10/27 19:14,E,饮料,水
