金额,商品,支付时间,地点,商品大类,商品二级类
1.5,鸭翅,2017/9/28 08:52,B,非饮料,肉干/豆制品/蛋
2.0,85g新麦潮北海道吐司,2017/9/28 09:11,B,非饮料,饼干糕点
4.5,480ml小茗同学冷泡青柠红茶,2017/9/28 09:12,B,饮料,茶饮料
4.0,统一冰红茶,2017/9/28 09:22,B,饮料,茶饮料
3.0,百事可乐500ml,2017/9/28 09:24,B,饮料,碳酸饮料
5.5,85g统一老坛酸菜牛肉面,2017/9/28 09:30,B,非饮料,方便速食
3.0,怡宝纯净水,2017/9/28 09:56,B,饮料,水
3.0,卫龙大面筋,2017/9/28 09:57,B,非饮料,肉干/豆制品/蛋
3.0,雪碧最新款,2017/9/28 10:00,B,饮料,碳酸饮料
6.0,红牛,2017/9/28 10:20,B,饮料,功能饮料
3.0,维他奶,2017/9/28 11:26,B,饮料,植物蛋白
3.0,85g新麦潮手撕面包（提子味）,2017/9/28 11:50,B,非饮料,饼干糕点
3.0,统一冰红茶,2017/9/28 12:08,B,饮料,茶饮料
2.0,怡宝纯净水,2017/9/28 12:19,B,饮料,水
3.0,冰糖雪梨,2017/9/28 12:21,B,饮料,果蔬饮料
2.5,30g无穷农场盐_鸡蛋,2017/9/28 12:39,B,非饮料,肉干/豆制品/蛋
3.0,维他奶,2017/9/28 12:52,B,饮料,植物蛋白
2.5,雪碧330ml,2017/9/28 13:02,B,饮料,碳酸饮料
3.5,东鹏特饮,2017/9/28 13:04,B,饮料,功能饮料
1.5,劲仔小鱼（卤香味）,2017/9/28 13:13,B,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/9/28 13:19,B,饮料,功能饮料
3.0,维他柠檬茶,2017/9/28 13:27,B,饮料,茶饮料
4.0,冰糖雪梨,2017/9/28 13:42,B,饮料,果蔬饮料
15.0,口味王槟榔（红）,2017/9/28 13:43,B,非饮料,蜜饯/果干
6.0,红牛,2017/9/28 13:54,B,饮料,功能饮料
4.5,600ml脉动青柠,2017/9/28 14:34,B,饮料,功能饮料
3.5,东鹏特饮,2017/9/28 14:37,B,饮料,功能饮料
2.0,怡宝纯净水,2017/9/28 15:23,B,饮料,水
4.5,阿萨姆奶茶,2017/9/28 15:40,B,饮料,茶饮料
2.0,怡宝纯净水,2017/9/28 15:45,B,饮料,水
4.0,450ml美汁源果粒橙,2017/9/28 15:49,B,饮料,果蔬饮料
3.5,500ml加多宝,2017/9/28 15:51,B,饮料,茶饮料
3.0,百事可乐500ml,2017/9/28 15:52,B,饮料,碳酸饮料
4.0,脉动,2017/9/28 16:33,B,饮料,功能饮料
4.5,250ml燕塘甜牛奶,2017/9/28 16:37,B,饮料,乳制品
2.5,伊利优酸乳,2017/9/28 16:50,B,饮料,乳制品
6.5,91g徐福记凤梨酥,2017/9/28 16:52,B,非饮料,饼干糕点
3.0,250ml维他原味豆奶,2017/9/28 16:53,B,饮料,植物蛋白
4.5,250ml燕塘红枣牛奶,2017/9/28 17:30,B,饮料,乳制品
3.5,东鹏特饮,2017/9/28 17:36,B,饮料,功能饮料
3.0,统一绿茶,2017/9/28 17:39,B,饮料,茶饮料
2.0,怡宝纯净水,2017/9/28 18:00,B,饮料,水
11.0,益力多100g*5瓶,2017/9/28 18:10,B,饮料,乳制品
4.0,阿萨姆奶茶,2017/9/28 18:12,B,饮料,茶饮料
6.5,430g泰奇八宝粥,2017/9/28 18:16,B,非饮料,方便速食
3.0,怡宝纯净水,2017/9/28 18:19,B,饮料,水
3.0,卫龙大面筋,2017/9/28 18:21,B,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/9/28 18:30,B,饮料,碳酸饮料
1.0,小鱼仔,2017/9/28 18:32,B,非饮料,海味零食
4.0,营养快线,2017/9/28 19:38,B,饮料,乳制品
3.0,250ml维他奶巧克力味,2017/9/28 20:49,B,饮料,植物蛋白
3.0,卫龙大面筋,2017/9/28 21:44,B,非饮料,肉干/豆制品/蛋
4.5,燕塘红枣牛奶,2017/9/28 21:59,B,饮料,乳制品
2.5,维他柠檬茶,2017/9/28 22:24,B,饮料,茶饮料
4.0,脉动,2017/9/29 08:32,B,饮料,功能饮料
4.0,600ml脉动青柠,2017/9/29 08:36,B,饮料,功能饮料
3.0,统一冰红茶,2017/9/29 08:48,B,饮料,茶饮料
3.0,85g新麦潮北海道吐司,2017/9/29 08:59,B,非饮料,饼干糕点
4.0,脉动,2017/9/29 08:59,B,饮料,功能饮料
3.5,维他奶（巧克力味）,2017/9/29 08:59,B,饮料,植物蛋白
3.5,东鹏特饮,2017/9/29 09:00,B,饮料,功能饮料
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/29 09:07,B,非饮料,饼干糕点
3.5,东鹏特饮,2017/9/29 09:10,B,饮料,功能饮料
3.0,可口可乐最新款,2017/9/29 09:11,B,饮料,碳酸饮料
2.0,怡宝纯净水,2017/9/29 09:12,B,饮料,水
3.5,东鹏特饮,2017/9/29 09:15,B,饮料,功能饮料
4.5,250ML东鹏特饮,2017/9/29 09:20,B,饮料,功能饮料
3.5,东鹏特饮,2017/9/29 09:22,B,饮料,功能饮料
3.0,雪碧最新款,2017/9/29 09:26,B,饮料,碳酸饮料
3.5,东鹏特饮,2017/9/29 10:10,B,饮料,功能饮料
4.0,王老吉（500ml）,2017/9/29 10:27,B,饮料,茶饮料
4.0,阿萨姆奶茶,2017/9/29 11:44,B,饮料,茶饮料
1.5,45g双汇泡面拍挡,2017/9/29 12:05,B,非饮料,肉干/豆制品/蛋
5.0,脉动,2017/9/29 12:05,B,饮料,功能饮料
1.0,小鱼仔,2017/9/29 12:07,B,非饮料,海味零食
3.0,维他柠檬茶,2017/9/29 12:10,B,饮料,茶饮料
2.5,13g无穷烤鸡小腿蜂蜜味,2017/9/29 12:17,B,非饮料,肉干/豆制品/蛋
2.5,芬达330ml,2017/9/29 12:26,B,饮料,碳酸饮料
4.5,40g呀土豆薯片滋香烤鸡味,2017/9/29 12:29,B,非饮料,膨化食品
4.0,王老吉（500ml）,2017/9/29 12:43,B,饮料,茶饮料
2.0,怡宝纯净水,2017/9/29 12:45,B,饮料,水
4.0,统一冰红茶,2017/9/29 12:46,B,饮料,茶饮料
2.0,鸭翅,2017/9/29 12:48,B,非饮料,肉干/豆制品/蛋
4.0,脉动,2017/9/29 13:01,B,饮料,功能饮料
6.5,148g富甲一方紫薯仔,2017/9/29 13:10,B,非饮料,蜜饯/果干
4.0,阿萨姆奶茶,2017/9/29 13:21,B,饮料,茶饮料
1.5,鸭翅,2017/9/29 13:46,B,非饮料,肉干/豆制品/蛋
3.5,500ml加多宝,2017/9/29 13:50,B,饮料,茶饮料
4.0,脉动,2017/9/29 14:32,B,饮料,功能饮料
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/29 14:56,B,非饮料,饼干糕点
1.5,鸭翅,2017/9/29 14:56,B,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/9/29 14:58,B,非饮料,肉干/豆制品/蛋
1.6,20g咪咪虾条马来西亚风味,2017/9/29 15:06,B,非饮料,膨化食品
3.0,250ml维他原味豆奶,2017/9/29 15:06,B,饮料,植物蛋白
2.0,怡宝纯净水,2017/9/29 15:28,B,饮料,水
3.0,果粒橙,2017/9/29 15:30,B,饮料,果蔬饮料
1.5,劲仔小鱼（卤香味）,2017/9/29 15:30,B,非饮料,肉干/豆制品/蛋
12.5,100g*5瓶益力多,2017/9/29 15:36,B,饮料,乳制品
4.0,脉动,2017/9/29 15:36,B,饮料,功能饮料
3.0,统一冰红茶,2017/9/29 15:44,B,饮料,茶饮料
4.0,银鹭八宝粥,2017/9/29 15:52,B,饮料,方便速食
4.5,50g上好佳田园薯片番茄味,2017/9/29 15:57,B,非饮料,膨化食品
1.5,鸭翅,2017/9/29 15:57,B,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/9/29 16:14,B,饮料,乳制品
4.0,营养快线,2017/9/29 16:17,B,饮料,乳制品
4.0,阿萨姆奶茶,2017/9/29 16:29,B,饮料,茶饮料
4.0,阿萨姆奶茶,2017/9/29 16:40,B,饮料,茶饮料
2.0,双汇玉米热狗肠,2017/9/29 16:40,B,非饮料,肉干/豆制品/蛋
4.5,脉动,2017/9/29 16:44,B,饮料,功能饮料
6.0,红牛,2017/9/29 17:12,B,饮料,功能饮料
4.5,600ml脉动青柠,2017/9/29 17:27,B,饮料,功能饮料
6.0,芦荟汁,2017/9/29 17:27,B,饮料,果蔬饮料
6.0,红牛,2017/9/29 17:36,B,饮料,功能饮料
2.0,怡宝纯净水,2017/9/29 17:47,B,饮料,水
2.0,鸭翅,2017/9/29 18:01,B,非饮料,肉干/豆制品/蛋
4.5,40g上好佳日式鱼果,2017/9/29 18:17,B,非饮料,膨化食品
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/29 18:22,B,非饮料,饼干糕点
3.0,250ml维他奶巧克力味,2017/9/29 18:35,B,饮料,植物蛋白
2.0,双汇玉米热狗肠,2017/9/29 18:35,B,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘原味酸奶,2017/9/29 18:38,B,饮料,乳制品
1.6,2g韩国海牌海苔,2017/9/29 18:40,B,非饮料,海味零食
6.0,13g无穷烤鸡小腿蜂蜜味,2017/9/29 18:42,B,非饮料,肉干/豆制品/蛋
5.0,145ml旺仔牛奶盒装,2017/9/29 18:56,B,饮料,乳制品
5.0,脉动（青柠）,2017/9/29 18:56,B,饮料,功能饮料
3.5,东鹏特饮,2017/9/29 18:57,B,饮料,功能饮料
3.0,冰糖雪梨,2017/9/29 19:04,B,饮料,果蔬饮料
6.0,268ml雀巢咖啡丝滑拿铁,2017/9/29 19:54,B,饮料,咖啡
2.4,20g咪咪虾条马来西亚风味,2017/9/29 19:59,B,非饮料,膨化食品
3.5,果粒橙,2017/9/29 20:06,B,饮料,果蔬饮料
5.0,268ml雀巢咖啡丝滑拿铁,2017/9/29 20:08,B,饮料,咖啡
4.0,阿萨姆奶茶,2017/9/29 20:25,B,饮料,茶饮料
4.5,250ml燕塘原味酸奶,2017/9/29 20:51,B,饮料,乳制品
3.0,熊字饼,2017/9/29 20:51,B,非饮料,饼干糕点
3.0,伊利纯牛奶,2017/9/29 22:02,B,饮料,乳制品
1.5,12g劲仔小鱼麻辣味,2017/9/29 22:28,B,非饮料,肉干/豆制品/蛋
1.6,20g咪咪虾条马来西亚风味,2017/9/29 22:28,B,非饮料,膨化食品
3.0,百事可乐500ml,2017/9/29 22:28,B,饮料,碳酸饮料
3.0,百事可乐500ml,2017/9/29 22:45,B,饮料,碳酸饮料
6.5,430g泰奇八宝粥,2017/9/29 22:47,B,非饮料,方便速食
1.0,香豆干,2017/9/29 23:28,B,非饮料,肉干/豆制品/蛋
4.0,阿萨姆奶茶,2017/9/29 23:57,B,饮料,茶饮料
3.5,东鹏特饮,2017/9/30 00:05,B,饮料,功能饮料
3.5,东鹏特饮,2017/9/30 00:11,B,饮料,功能饮料
4.0,王老吉（500ml）,2017/9/30 03:03,B,饮料,茶饮料
4.0,王老吉（500ml）,2017/9/30 08:02,B,饮料,茶饮料
3.0,250ml维他原味豆奶,2017/9/30 08:28,B,饮料,植物蛋白
3.0,可口可乐最新款,2017/9/30 08:31,B,饮料,碳酸饮料
3.0,百事可乐500ml,2017/9/30 08:32,B,饮料,碳酸饮料
1.5,12g劲仔小鱼麻辣味,2017/9/30 08:54,B,非饮料,肉干/豆制品/蛋
2.5,可口可乐330ml,2017/9/30 08:55,B,饮料,碳酸饮料
3.6,32g卫龙亲嘴烧川香味,2017/9/30 09:01,B,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/9/30 09:01,B,饮料,功能饮料
3.5,维他原味豆奶,2017/9/30 09:01,B,饮料,植物蛋白
4.0,脉动,2017/9/30 09:18,B,饮料,功能饮料
4.0,脉动,2017/9/30 09:28,B,饮料,功能饮料
4.5,脉动,2017/9/30 09:37,B,饮料,功能饮料
9.0,四洲粟一烧烧烤味,2017/9/30 09:44,B,非饮料,膨化食品
1.6,2g韩国海牌海苔,2017/9/30 09:51,B,非饮料,海味零食
4.0,乐虎（380ml）,2017/9/30 09:54,B,饮料,功能饮料
3.0,芬达330ml,2017/9/30 10:11,B,饮料,碳酸饮料
4.5,椰树牌椰汁,2017/9/30 10:19,B,饮料,植物蛋白
4.0,冰糖雪梨,2017/9/30 10:21,B,饮料,果蔬饮料
0.5,10g卫龙亲嘴烧香辣味,2017/9/30 10:22,B,非饮料,肉干/豆制品/蛋
1.8,600ml雪碧,2017/9/30 10:28,B,饮料,碳酸饮料
3.0,卫龙大面筋,2017/9/30 10:44,B,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/9/30 10:51,B,饮料,功能饮料
10.0,口味王槟榔（绿）,2017/9/30 10:57,B,非饮料,蜜饯/果干
2.0,40g双汇玉米热狗肠,2017/9/30 11:38,B,非饮料,肉干/豆制品/蛋
3.0,百事可乐500ml,2017/9/30 11:38,B,饮料,碳酸饮料
1.0,香豆干,2017/9/30 11:42,B,非饮料,肉干/豆制品/蛋
2.5,可口可乐330ml,2017/9/30 11:58,B,饮料,碳酸饮料
4.0,阿萨姆奶茶,2017/9/30 12:08,B,饮料,茶饮料
2.0,怡宝纯净水,2017/9/30 12:12,B,饮料,水
1.0,小鱼仔,2017/9/30 12:16,B,非饮料,海味零食
1.5,卫龙亲嘴烧红烧牛肉味,2017/9/30 12:31,B,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/9/30 13:16,B,饮料,功能饮料
6.0,330ml伊利畅意乳酸菌草莓味,2017/9/30 13:25,B,饮料,乳制品
4.0,统一冰红茶,2017/9/30 13:38,B,饮料,茶饮料
3.0,怡宝纯净水,2017/9/30 14:15,B,饮料,水
5.5,205g伊利安慕希原味,2017/9/30 14:16,B,饮料,乳制品
3.5,东鹏特饮,2017/9/30 14:37,B,饮料,功能饮料
2.0,145ml旺仔牛奶盒装,2017/9/30 14:51,B,饮料,乳制品
1.5,劲仔小鱼（麻辣味）,2017/9/30 14:51,B,非饮料,肉干/豆制品/蛋
2.0,5片装益达绿箭口香糖,2017/9/30 14:54,B,非饮料,糖果/巧克力
1.6,咪咪虾条马来西亚风味,2017/9/30 14:54,B,非饮料,膨化食品
6.0,370g泰奇八宝粥,2017/9/30 15:04,B,非饮料,方便速食
3.5,王老吉（罐）,2017/9/30 15:08,B,饮料,茶饮料
3.5,东鹏特饮,2017/9/30 15:11,B,饮料,功能饮料
3.0,伊利纯牛奶,2017/9/30 15:24,B,饮料,乳制品
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/9/30 15:27,B,非饮料,饼干糕点
1.0,小鱼仔,2017/9/30 15:34,B,非饮料,海味零食
2.0,145ml旺仔牛奶盒装,2017/9/30 16:03,B,饮料,乳制品
1.5,卫龙亲嘴烧麦辣鸡汁味,2017/9/30 16:11,B,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/9/30 16:12,B,饮料,茶饮料
2.5,可口可乐330ml,2017/9/30 16:21,B,饮料,碳酸饮料
1.5,香脆肠,2017/9/30 16:25,B,非饮料,肉干/豆制品/蛋
3.0,250ml维他柠檬茶,2017/9/30 16:30,B,饮料,茶饮料
3.0,伊利纯牛奶,2017/9/30 16:30,B,饮料,乳制品
1.0,香豆干,2017/9/30 16:39,B,非饮料,肉干/豆制品/蛋
6.0,红牛,2017/9/30 16:45,B,饮料,功能饮料
4.5,250ml燕塘原味酸奶,2017/9/30 16:59,B,饮料,乳制品
4.0,王老吉（500ml）,2017/9/30 17:14,B,饮料,茶饮料
3.0,百事可乐500ml,2017/9/30 17:16,B,饮料,碳酸饮料
4.5,250ml燕塘原味酸奶,2017/9/30 17:18,B,饮料,乳制品
4.0,450ml美汁源果粒橙,2017/9/30 17:20,B,饮料,果蔬饮料
3.0,卫龙大面筋,2017/9/30 17:22,B,非饮料,肉干/豆制品/蛋
3.5,芬达330ml,2017/9/30 17:29,B,饮料,碳酸饮料
3.0,250ml维他原味豆奶,2017/9/30 17:31,B,饮料,植物蛋白
4.0,王老吉（500ml）,2017/9/30 17:41,B,饮料,茶饮料
0.6,20g马来西亚风味咪咪蟹味粒0219,2017/9/30 17:46,B,非饮料,膨化食品
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/9/30 17:46,B,非饮料,饼干糕点
3.0,熊字饼,2017/9/30 17:52,B,非饮料,饼干糕点
6.0,红牛,2017/9/30 18:04,B,饮料,功能饮料
3.0,冰糖雪梨,2017/9/30 18:05,B,饮料,果蔬饮料
2.5,30g无穷农场盐_鸡蛋,2017/9/30 18:17,B,非饮料,肉干/豆制品/蛋
1.0,香豆干,2017/9/30 18:20,B,非饮料,肉干/豆制品/蛋
4.0,250ml燕塘甜牛奶,2017/9/30 18:26,B,饮料,乳制品
6.0,红牛,2017/9/30 18:26,B,饮料,功能饮料
3.5,东鹏特饮,2017/9/30 18:27,B,饮料,功能饮料
2.5,可口可乐330ml,2017/9/30 18:28,B,饮料,碳酸饮料
2.0,怡宝纯净水,2017/9/30 18:37,B,饮料,水
1.5,鸭翅,2017/9/30 18:50,B,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/9/30 19:02,B,饮料,功能饮料
4.0,阿萨姆奶茶,2017/9/30 19:07,B,饮料,茶饮料
2.0,怡宝纯净水,2017/9/30 19:12,B,饮料,水
1.8,32g卫龙亲嘴烧,2017/9/30 19:16,B,非饮料,肉干/豆制品/蛋
3.0,可口可乐最新款,2017/9/30 19:29,B,饮料,碳酸饮料
3.5,东鹏特饮,2017/9/30 19:59,B,饮料,功能饮料
2.5,雪碧330ml,2017/9/30 20:08,B,饮料,碳酸饮料
2.0,怡宝纯净水,2017/9/30 20:13,B,饮料,水
0.5,20g咪咪虾条马来西亚风味,2017/9/30 20:14,B,非饮料,膨化食品
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/9/30 20:15,B,非饮料,饼干糕点
2.5,可口可乐330ml,2017/9/30 20:27,B,饮料,碳酸饮料
1.5,45g双汇泡面拍挡,2017/9/30 21:10,B,非饮料,肉干/豆制品/蛋
3.0,58g丽芝士纳宝帝奶酪威化饼干,2017/9/30 21:10,B,非饮料,饼干糕点
4.0,脉动,2017/9/30 21:10,B,饮料,功能饮料
2.0,85g新麦潮北海道吐司,2017/9/30 22:31,B,非饮料,饼干糕点
3.0,可口可乐最新款,2017/9/30 22:44,B,饮料,碳酸饮料
2.0,怡宝纯净水,2017/9/30 23:01,B,饮料,水
6.5,148g富甲一方紫薯仔,2017/10/1 01:10,B,非饮料,蜜饯/果干
1.5,40g双汇玉米热狗肠,2017/10/1 07:20,B,非饮料,肉干/豆制品/蛋
3.0,85g新麦潮北海道吐司,2017/10/1 07:47,B,非饮料,饼干糕点
4.5,68g好丽友巧克力派2枚,2017/10/1 07:56,B,非饮料,饼干糕点
5.5,70g乐事薯片（黄瓜味）,2017/10/1 08:44,B,非饮料,膨化食品
5.5,268ml雀巢咖啡丝滑拿铁,2017/10/1 10:21,B,饮料,咖啡
6.0,370g泰奇八宝粥,2017/10/1 11:44,B,非饮料,方便速食
2.5,145ml旺仔牛奶盒装,2017/10/1 12:08,B,饮料,乳制品
4.0,450ml美汁源果粒橙,2017/10/1 15:01,B,饮料,果蔬饮料
4.5,85g统一老坛酸菜牛肉面,2017/10/1 23:15,B,非饮料,方便速食
4.0,85g新麦潮北海道吐司,2017/10/2 01:11,B,非饮料,饼干糕点
5.0,48g好丽友薯愿香烤原味,2017/10/2 03:28,B,非饮料,膨化食品
5.5,268ml雀巢咖啡丝滑拿铁,2017/10/2 07:31,B,饮料,咖啡
4.5,65g卫龙亲嘴豆皮,2017/10/2 07:54,B,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘甜牛奶,2017/10/2 08:38,B,饮料,乳制品
1.8,32g卫龙亲嘴烧红烧牛肉味,2017/10/2 08:47,B,非饮料,肉干/豆制品/蛋
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/2 09:41,B,非饮料,饼干糕点
5.8,100g卫龙点心面黑椒牛排味,2017/10/2 10:01,B,非饮料,肉干/豆制品/蛋
2.5,145ml旺仔牛奶盒装,2017/10/2 11:08,B,饮料,乳制品
2.0,怡宝纯净水,2017/10/2 12:06,B,饮料,水
2.0,怡宝纯净水,2017/10/2 12:07,B,饮料,水
2.0,怡宝纯净水,2017/10/2 12:19,B,饮料,水
2.0,怡宝纯净水,2017/10/2 12:31,B,饮料,水
5.8,205ml安慕希蓝莓味,2017/10/2 12:37,B,饮料,乳制品
3.0,250ml维他奶巧克力味,2017/10/2 15:10,B,饮料,植物蛋白
1.5,劲仔小鱼（卤香味）,2017/10/2 15:39,B,非饮料,肉干/豆制品/蛋
4.5,78g卫龙亲嘴语辣条,2017/10/2 16:05,B,非饮料,肉干/豆制品/蛋
2.5,30g无穷农场盐_鸡蛋,2017/10/2 16:31,B,非饮料,肉干/豆制品/蛋
3.0,250ml维他奶巧克力味,2017/10/2 17:35,B,饮料,植物蛋白
3.5,70g乖媳妇野山泡椒凤爪,2017/10/2 17:50,B,非饮料,肉干/豆制品/蛋
3.5,东鹏特饮,2017/10/2 18:35,B,饮料,功能饮料
3.0,600ml可口可乐,2017/10/2 19:21,B,饮料,碳酸饮料
4.0,450ml美汁源果粒橙,2017/10/2 19:28,B,饮料,果蔬饮料
5.5,330ml伊利畅意乳酸菌原味,2017/10/2 19:50,B,饮料,乳制品
2.0,怡宝纯净水,2017/10/2 20:25,B,饮料,水
3.0,250ml维他原味豆奶,2017/10/2 22:02,B,饮料,植物蛋白
4.5,78g卫龙亲嘴语辣条,2017/10/2 22:03,B,非饮料,肉干/豆制品/蛋
3.0,40g双汇玉米热狗肠,2017/10/2 22:15,B,非饮料,肉干/豆制品/蛋
3.0,600ml可口可乐,2017/10/2 23:16,B,饮料,碳酸饮料
3.0,250ml维他柠檬茶,2017/10/2 23:25,B,饮料,茶饮料
4.5,250ML东鹏特饮,2017/10/3 00:34,B,饮料,功能饮料
2.0,怡宝纯净水,2017/10/3 01:52,B,饮料,水
1.5,45g双汇泡面拍挡,2017/10/3 03:47,B,非饮料,肉干/豆制品/蛋
2.0,145ml旺仔牛奶盒装,2017/10/3 07:46,B,饮料,乳制品
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/3 08:36,B,非饮料,肉干/豆制品/蛋
2.0,怡宝纯净水,2017/10/3 08:46,B,饮料,水
1.5,40g双汇玉米热狗肠,2017/10/3 08:58,B,非饮料,肉干/豆制品/蛋
4.0,450ml美汁源果粒橙,2017/10/3 10:05,B,饮料,果蔬饮料
6.5,148g富甲一方紫薯仔,2017/10/3 10:43,B,非饮料,蜜饯/果干
4.5,250ml燕塘甜牛奶,2017/10/3 11:59,B,饮料,乳制品
0.8,20g咪咪虾条马来西亚风味,2017/10/3 12:11,B,非饮料,膨化食品
5.5,205g伊利安慕希原味,2017/10/3 12:31,B,饮料,乳制品
2.5,85g新麦潮北海道吐司,2017/10/3 13:22,B,非饮料,饼干糕点
1.6,2g韩国海牌海苔,2017/10/3 13:48,B,非饮料,海味零食
4.0,营养快线,2017/10/3 15:25,B,饮料,乳制品
1.5,鸭翅,2017/10/3 17:30,B,非饮料,肉干/豆制品/蛋
1.5,2g韩国海牌海苔,2017/10/3 17:48,B,非饮料,海味零食
1.0,香豆干,2017/10/3 17:49,B,非饮料,肉干/豆制品/蛋
2.5,13g无穷烤鸡小腿蜂蜜味,2017/10/3 18:40,B,非饮料,肉干/豆制品/蛋
2.0,85g新麦潮手撕面包（提子味）,2017/10/3 19:00,B,非饮料,饼干糕点
4.5,50g上好佳田园薯片番茄味,2017/10/3 20:07,B,非饮料,膨化食品
4.5,480ml小茗同学冷泡青柠红茶,2017/10/3 21:27,B,饮料,茶饮料
1.2,12g劲仔小鱼麻辣味,2017/10/3 22:30,B,非饮料,肉干/豆制品/蛋
4.5,50g上好佳日式鱼果,2017/10/3 23:28,B,非饮料,膨化食品
54.0,260g马来西亚进口茱蒂丝口口香饼干,2017/10/4 00:26,B,非饮料,饼干糕点
1.6,2g韩国海牌海苔,2017/10/4 04:47,B,非饮料,海味零食
2.0,怡宝纯净水,2017/10/4 06:34,B,饮料,水
3.0,怡宝纯净水,2017/10/4 10:59,B,饮料,水
2.5,30g无穷农场盐_鸡蛋,2017/10/4 11:27,B,非饮料,肉干/豆制品/蛋
2.0,5片装益达绿箭口香糖,2017/10/4 12:13,B,非饮料,糖果/巧克力
3.5,85g新麦潮手撕面包（提子味）,2017/10/4 12:16,B,非饮料,饼干糕点
4.0,阿萨姆奶茶,2017/10/4 12:55,B,饮料,茶饮料
3.0,13g无穷烤鸡小腿蜂蜜味,2017/10/4 14:14,B,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘红枣牛奶,2017/10/4 15:32,B,饮料,乳制品
1.5,鸭翅,2017/10/4 16:24,B,非饮料,肉干/豆制品/蛋
1.6,20g马来西亚风味咪咪蟹味粒0219,2017/10/4 16:29,B,非饮料,膨化食品
5.5,205g伊利安慕希原味,2017/10/4 17:26,B,饮料,乳制品
4.0,150g健能酸奶原味,2017/10/4 17:53,B,饮料,乳制品
2.5,30g无穷农场盐_鸡蛋,2017/10/4 18:28,B,非饮料,肉干/豆制品/蛋
3.5,250ml维他椰子植物蛋白饮料,2017/10/4 19:18,B,饮料,植物蛋白
1.5,40g双汇玉米热狗肠,2017/10/4 20:37,B,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/10/4 22:40,B,非饮料,肉干/豆制品/蛋
4.0,银鹭八宝粥,2017/10/5 02:45,B,饮料,方便速食
1.5,10g卫龙亲嘴烧香辣味,2017/10/5 02:52,B,非饮料,肉干/豆制品/蛋
6.0,86g合味道浓猪骨味,2017/10/5 07:57,B,非饮料,方便速食
3.0,250ml维他柠檬茶,2017/10/5 12:23,B,饮料,茶饮料
2.0,145ml旺仔牛奶盒装,2017/10/5 12:57,B,饮料,乳制品
2.0,5片装益达绿箭口香糖,2017/10/5 13:00,B,非饮料,糖果/巧克力
1.5,40g双汇玉米热狗肠,2017/10/5 13:08,B,非饮料,肉干/豆制品/蛋
4.5,85g嘉士利果乐果香夹心饼干蓝莓味,2017/10/5 13:09,B,非饮料,饼干糕点
11.8,37.5g费列罗榛果威化巧克力3颗,2017/10/5 13:27,B,非饮料,糖果/巧克力
1.8,32g卫龙亲嘴烧,2017/10/5 15:38,B,非饮料,肉干/豆制品/蛋
1.5,40g双汇玉米热狗肠,2017/10/5 17:01,B,非饮料,肉干/豆制品/蛋
4.5,250ml燕塘红枣牛奶,2017/10/5 17:48,B,饮料,乳制品
4.0,果粒橙,2017/10/5 17:53,B,饮料,果蔬饮料
3.0,芬达330ml,2017/10/5 18:32,B,饮料,碳酸饮料
3.0,怡宝纯净水,2017/10/5 19:14,B,饮料,水
4.0,果粒橙,2017/10/5 20:07,B,饮料,果蔬饮料
2.0,75g新麦潮天然酵母面包（北海道牛奶风味）,2017/10/5 22:53,B,非饮料,饼干糕点
7.0,合味道（海鲜风味）,2017/10/5 23:34,B,非饮料,方便速食
3.0,600ml可口可乐,2017/10/5 23:46,B,饮料,碳酸饮料
1.8,600ml雪碧,2017/10/6 07:31,B,饮料,碳酸饮料
2.5,30g无穷农场盐_鸡蛋,2017/10/6 07:36,B,非饮料,肉干/豆制品/蛋
8.0,80g四洲粟一烧烧烤味,2017/10/6 07:37,B,非饮料,膨化食品
7.0,80g马赛克香蕉片,2017/10/6 08:22,B,非饮料,蜜饯/果干
1.8,32g卫龙亲嘴烧,2017/10/6 09:26,B,非饮料,肉干/豆制品/蛋
6.0,160g盼盼手撕面包,2017/10/6 10:18,B,非饮料,饼干糕点
